id,title,year,rated,director,plot,poster,runtime,box_office,rating_id,movie_id_x,letterboxd_score,rotten_tomatoes_score,score_difference,movie_id_y,genre_id,name
1004,X-Men Origins: Wolverine,2009,PG-13,Gavin Hood,"The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine.",https://m.media-amazon.com/images/M/MV5BZjQwOGEzNjUtNDgwYS00NzUzLWJhZjAtNmFlNzY2YTQyOTllXkEyXkFqcGc@._V1_SX300.jpg,107.0,179883157,1004,1004,47.0,37.0,10.0,1004,19,Sci-Fi
1005,Close Encounters of the Third Kind,1977,PG,Steven Spielberg,"An Indiana electric lineman finds his quiet and ordinary daily life turned upside down after a close encounter with a UFO, spurring him to an obsessed cross-country quest for answers as a momentous event approaches.",https://m.media-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg,138.0,135189114,1005,1005,77.0,90.0,-13.0,1005,8,Drama
1005,Close Encounters of the Third Kind,1977,PG,Steven Spielberg,"An Indiana electric lineman finds his quiet and ordinary daily life turned upside down after a close encounter with a UFO, spurring him to an obsessed cross-country quest for answers as a momentous event approaches.",https://m.media-amazon.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg,138.0,135189114,1005,1005,77.0,90.0,-13.0,1005,19,Sci-Fi
1006,Red Notice,2021,PG-13,Rawson Marshall Thurber,An Interpol agent successfully tracks down the world's most wanted art thief with help from a rival thief. But nothing is as it seems as a series of double-crosses ensues.,https://m.media-amazon.com/images/M/MV5BOGNjNGQ3MmItYTM5NS00NjBiLWI0ZTItZDE5ZjQyNjg3ODBjXkEyXkFqcGc@._V1_SX300.jpg,118.0,0,1006,1006,49.0,37.0,12.0,1006,1,Action
1006,Red Notice,2021,PG-13,Rawson Marshall Thurber,An Interpol agent successfully tracks down the world's most wanted art thief with help from a rival thief. But nothing is as it seems as a series of double-crosses ensues.,https://m.media-amazon.com/images/M/MV5BOGNjNGQ3MmItYTM5NS00NjBiLWI0ZTItZDE5ZjQyNjg3ODBjXkEyXkFqcGc@._V1_SX300.jpg,118.0,0,1006,1006,49.0,37.0,12.0,1006,5,Comedy
1006,Red Notice,2021,PG-13,Rawson Marshall Thurber,An Interpol agent successfully tracks down the world's most wanted art thief with help from a rival thief. But nothing is as it seems as a series of double-crosses ensues.,https://m.media-amazon.com/images/M/MV5BOGNjNGQ3MmItYTM5NS00NjBiLWI0ZTItZDE5ZjQyNjg3ODBjXkEyXkFqcGc@._V1_SX300.jpg,118.0,0,1006,1006,49.0,37.0,12.0,1006,22,Thriller
1007,The Nun,2018,R,Corin Hardy,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,https://m.media-amazon.com/images/M/MV5BMjM3NzQ5NDcxOF5BMl5BanBnXkFtZTgwNzM4MTQ5NTM@._V1_SX300.jpg,96.0,117481222,1007,1007,42.0,24.0,18.0,1007,13,Horror
1007,The Nun,2018,R,Corin Hardy,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,https://m.media-amazon.com/images/M/MV5BMjM3NzQ5NDcxOF5BMl5BanBnXkFtZTgwNzM4MTQ5NTM@._V1_SX300.jpg,96.0,117481222,1007,1007,42.0,24.0,18.0,1007,16,Mystery
1007,The Nun,2018,R,Corin Hardy,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,https://m.media-amazon.com/images/M/MV5BMjM3NzQ5NDcxOF5BMl5BanBnXkFtZTgwNzM4MTQ5NTM@._V1_SX300.jpg,96.0,117481222,1007,1007,42.0,24.0,18.0,1007,22,Thriller
1008,The Bling Ring,2013,R,Sofia Coppola,"Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes.",https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_SX300.jpg,90.0,5845732,1008,1008,58.0,60.0,-2.0,1008,4,Biography
1008,The Bling Ring,2013,R,Sofia Coppola,"Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes.",https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_SX300.jpg,90.0,5845732,1008,1008,58.0,60.0,-2.0,1008,6,Crime
1008,The Bling Ring,2013,R,Sofia Coppola,"Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes.",https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_SX300.jpg,90.0,5845732,1008,1008,58.0,60.0,-2.0,1008,8,Drama
1009,Point Break,1991,R,Kathryn Bigelow,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,https://m.media-amazon.com/images/M/MV5BNTI3YzY3N2MtODI1OC00NmU0LThlMDYtNmFjMGFkNzhhNTRlXkEyXkFqcGc@._V1_SX300.jpg,122.0,43218387,1009,1009,75.0,70.0,5.0,1009,1,Action
1009,Point Break,1991,R,Kathryn Bigelow,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,https://m.media-amazon.com/images/M/MV5BNTI3YzY3N2MtODI1OC00NmU0LThlMDYtNmFjMGFkNzhhNTRlXkEyXkFqcGc@._V1_SX300.jpg,122.0,43218387,1009,1009,75.0,70.0,5.0,1009,6,Crime
1009,Point Break,1991,R,Kathryn Bigelow,An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,https://m.media-amazon.com/images/M/MV5BNTI3YzY3N2MtODI1OC00NmU0LThlMDYtNmFjMGFkNzhhNTRlXkEyXkFqcGc@._V1_SX300.jpg,122.0,43218387,1009,1009,75.0,70.0,5.0,1009,22,Thriller
1010,Belfast,2021,PG-13,Kenneth Branagh,A young boy and his working-class Belfast family experience the tumultuous late 1960s.,https://m.media-amazon.com/images/M/MV5BOGU1MmMyNTMtMGE3Ni00N2E0LWFlYjEtMDIwNDk5NzUyODAzXkEyXkFqcGc@._V1_SX300.jpg,98.0,9250870,1010,1010,70.0,86.0,-16.0,1010,4,Biography
1010,Belfast,2021,PG-13,Kenneth Branagh,A young boy and his working-class Belfast family experience the tumultuous late 1960s.,https://m.media-amazon.com/images/M/MV5BOGU1MmMyNTMtMGE3Ni00N2E0LWFlYjEtMDIwNDk5NzUyODAzXkEyXkFqcGc@._V1_SX300.jpg,98.0,9250870,1010,1010,70.0,86.0,-16.0,1010,8,Drama
1010,Belfast,2021,PG-13,Kenneth Branagh,A young boy and his working-class Belfast family experience the tumultuous late 1960s.,https://m.media-amazon.com/images/M/MV5BOGU1MmMyNTMtMGE3Ni00N2E0LWFlYjEtMDIwNDk5NzUyODAzXkEyXkFqcGc@._V1_SX300.jpg,98.0,9250870,1010,1010,70.0,86.0,-16.0,1010,18,Romance
1011,Ran,1985,R,Akira Kurosawa,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_SX300.jpg,160.0,4309671,1011,1011,90.0,96.0,-6.0,1011,1,Action
1011,Ran,1985,R,Akira Kurosawa,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_SX300.jpg,160.0,4309671,1011,1011,90.0,96.0,-6.0,1011,8,Drama
1011,Ran,1985,R,Akira Kurosawa,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_SX300.jpg,160.0,4309671,1011,1011,90.0,96.0,-6.0,1011,23,War
1012,Natural Born Killers,1994,R,Oliver Stone,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,https://m.media-amazon.com/images/M/MV5BNTlmYjkxNzYtYWMwMC00NTNhLWExZjEtNmUwMzlmYWJhOGFjXkEyXkFqcGc@._V1_SX300.jpg,119.0,50282766,1012,1012,72.0,51.0,21.0,1012,6,Crime
1012,Natural Born Killers,1994,R,Oliver Stone,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,https://m.media-amazon.com/images/M/MV5BNTlmYjkxNzYtYWMwMC00NTNhLWExZjEtNmUwMzlmYWJhOGFjXkEyXkFqcGc@._V1_SX300.jpg,119.0,50282766,1012,1012,72.0,51.0,21.0,1012,18,Romance
1013,Thanksgiving,2023,R,Eli Roth,"After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts, the birthplace of the infamous holiday.",https://m.media-amazon.com/images/M/MV5BYzhiZTkyM2UtNjU2MC00MjcxLWJhZGYtODQ0MDViN2UxMzAwXkEyXkFqcGc@._V1_SX300.jpg,106.0,31908884,1013,1013,61.0,84.0,-23.0,1013,5,Comedy
1013,Thanksgiving,2023,R,Eli Roth,"After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts, the birthplace of the infamous holiday.",https://m.media-amazon.com/images/M/MV5BYzhiZTkyM2UtNjU2MC00MjcxLWJhZGYtODQ0MDViN2UxMzAwXkEyXkFqcGc@._V1_SX300.jpg,106.0,31908884,1013,1013,61.0,84.0,-23.0,1013,13,Horror
1013,Thanksgiving,2023,R,Eli Roth,"After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts, the birthplace of the infamous holiday.",https://m.media-amazon.com/images/M/MV5BYzhiZTkyM2UtNjU2MC00MjcxLWJhZGYtODQ0MDViN2UxMzAwXkEyXkFqcGc@._V1_SX300.jpg,106.0,31908884,1013,1013,61.0,84.0,-23.0,1013,16,Mystery
1014,Bruce Almighty,2003,PG-13,Tom Shadyac,A whiny news reporter is given the chance to step into God's shoes.,https://m.media-amazon.com/images/M/MV5BZWM2ZjA2OTctZmRhMy00ZDIzLTkwZGQtYTRlNmQwZWZmMDBlXkEyXkFqcGc@._V1_SX300.jpg,101.0,242829261,1014,1014,64.0,48.0,16.0,1014,5,Comedy
1014,Bruce Almighty,2003,PG-13,Tom Shadyac,A whiny news reporter is given the chance to step into God's shoes.,https://m.media-amazon.com/images/M/MV5BZWM2ZjA2OTctZmRhMy00ZDIzLTkwZGQtYTRlNmQwZWZmMDBlXkEyXkFqcGc@._V1_SX300.jpg,101.0,242829261,1014,1014,64.0,48.0,16.0,1014,10,Fantasy
1015,Bicycle Thieves,1948,Not Rated,Vittorio De Sica,"In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.",https://m.media-amazon.com/images/M/MV5BMjIzMzAyMzg1Nl5BMl5BanBnXkFtZTgwMzMyNzk0MTE@._V1_SX300.jpg,89.0,371111,1015,1015,86.0,99.0,-13.0,1015,8,Drama
1016,Once Upon a Time in the West,1968,PG-13,Sergio Leone,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,https://m.media-amazon.com/images/M/MV5BZjYyNGY1MDEtN2I1MC00MGVhLTljZTYtODQ1NzQ0ODc2NzZlXkEyXkFqcGc@._V1_SX300.jpg,166.0,5321508,1016,1016,88.0,96.0,-8.0,1016,8,Drama
1016,Once Upon a Time in the West,1968,PG-13,Sergio Leone,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,https://m.media-amazon.com/images/M/MV5BZjYyNGY1MDEtN2I1MC00MGVhLTljZTYtODQ1NzQ0ODc2NzZlXkEyXkFqcGc@._V1_SX300.jpg,166.0,5321508,1016,1016,88.0,96.0,-8.0,1016,24,Western
1017,The Wicker Man,1973,R,Robin Hardy,"A puritan police sergeant arrives in a Scottish island village in search of a missing girl, who the pagan locals claim never existed.",https://m.media-amazon.com/images/M/MV5BMWU5NmUxMmYtM2QwYS00ODc1LTkxOGItMWY3ZmEzNzJkNGU3XkEyXkFqcGc@._V1_SX300.jpg,88.0,148882,1017,1017,79.0,91.0,-12.0,1017,13,Horror
1017,The Wicker Man,1973,R,Robin Hardy,"A puritan police sergeant arrives in a Scottish island village in search of a missing girl, who the pagan locals claim never existed.",https://m.media-amazon.com/images/M/MV5BMWU5NmUxMmYtM2QwYS00ODc1LTkxOGItMWY3ZmEzNzJkNGU3XkEyXkFqcGc@._V1_SX300.jpg,88.0,148882,1017,1017,79.0,91.0,-12.0,1017,16,Mystery
1017,The Wicker Man,1973,R,Robin Hardy,"A puritan police sergeant arrives in a Scottish island village in search of a missing girl, who the pagan locals claim never existed.",https://m.media-amazon.com/images/M/MV5BMWU5NmUxMmYtM2QwYS00ODc1LTkxOGItMWY3ZmEzNzJkNGU3XkEyXkFqcGc@._V1_SX300.jpg,88.0,148882,1017,1017,79.0,91.0,-12.0,1017,22,Thriller
1018,Independence Day,1996,PG-13,Roland Emmerich,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.",https://m.media-amazon.com/images/M/MV5BOGMwN2UwZjEtYjFjMi00ZDA1LWJlYTQtMjA1MTYxMzIyNTdiXkEyXkFqcGc@._V1_SX300.jpg,145.0,306169268,1018,1018,66.0,68.0,-2.0,1018,1,Action
1018,Independence Day,1996,PG-13,Roland Emmerich,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.",https://m.media-amazon.com/images/M/MV5BOGMwN2UwZjEtYjFjMi00ZDA1LWJlYTQtMjA1MTYxMzIyNTdiXkEyXkFqcGc@._V1_SX300.jpg,145.0,306169268,1018,1018,66.0,68.0,-2.0,1018,2,Adventure
1018,Independence Day,1996,PG-13,Roland Emmerich,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.",https://m.media-amazon.com/images/M/MV5BOGMwN2UwZjEtYjFjMi00ZDA1LWJlYTQtMjA1MTYxMzIyNTdiXkEyXkFqcGc@._V1_SX300.jpg,145.0,306169268,1018,1018,66.0,68.0,-2.0,1018,19,Sci-Fi
1019,Lolita,1962,Approved,Stanley Kubrick,A middle-aged college professor becomes infatuated with a 14-year-old girl.,https://m.media-amazon.com/images/M/MV5BZWViYzBiNDgtNmUyZC00MDIxLTg1ZmQtNjNkZjRkZjcwZmEzXkEyXkFqcGc@._V1_SX300.jpg,153.0,0,1019,1019,70.0,91.0,-21.0,1019,6,Crime
1019,Lolita,1962,Approved,Stanley Kubrick,A middle-aged college professor becomes infatuated with a 14-year-old girl.,https://m.media-amazon.com/images/M/MV5BZWViYzBiNDgtNmUyZC00MDIxLTg1ZmQtNjNkZjRkZjcwZmEzXkEyXkFqcGc@._V1_SX300.jpg,153.0,0,1019,1019,70.0,91.0,-21.0,1019,8,Drama
1019,Lolita,1962,Approved,Stanley Kubrick,A middle-aged college professor becomes infatuated with a 14-year-old girl.,https://m.media-amazon.com/images/M/MV5BZWViYzBiNDgtNmUyZC00MDIxLTg1ZmQtNjNkZjRkZjcwZmEzXkEyXkFqcGc@._V1_SX300.jpg,153.0,0,1019,1019,70.0,91.0,-21.0,1019,18,Romance
1020,Kung Fu Panda 3,2016,PG,"Alessandro Carloni, Jennifer Yuh Nelson","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",https://m.media-amazon.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_SX300.jpg,95.0,143528619,1020,1020,65.0,87.0,-22.0,1020,1,Action
1020,Kung Fu Panda 3,2016,PG,"Alessandro Carloni, Jennifer Yuh Nelson","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",https://m.media-amazon.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_SX300.jpg,95.0,143528619,1020,1020,65.0,87.0,-22.0,1020,2,Adventure
1020,Kung Fu Panda 3,2016,PG,"Alessandro Carloni, Jennifer Yuh Nelson","Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",https://m.media-amazon.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_SX300.jpg,95.0,143528619,1020,1020,65.0,87.0,-22.0,1020,3,Animation
1021,Mirror,1975,Not Rated,Andrei Tarkovsky,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",https://m.media-amazon.com/images/M/MV5BNjRhNzYxODAtOTFmMS00N2MxLWE0NGMtM2VkZGY5MTYwYTZlXkEyXkFqcGc@._V1_SX300.jpg,107.0,22168,1021,1021,87.0,100.0,-13.0,1021,4,Biography
1021,Mirror,1975,Not Rated,Andrei Tarkovsky,"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",https://m.media-amazon.com/images/M/MV5BNjRhNzYxODAtOTFmMS00N2MxLWE0NGMtM2VkZGY5MTYwYTZlXkEyXkFqcGc@._V1_SX300.jpg,107.0,22168,1021,1021,87.0,100.0,-13.0,1021,8,Drama
1022,Cure,1997,Not Rated,Kiyoshi Kurosawa,A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.,https://m.media-amazon.com/images/M/MV5BNDcyMTRiMWQtMjA4MS00OTk3LTkxYmMtMjI4ODAyNGVlZTU0XkEyXkFqcGc@._V1_SX300.jpg,111.0,0,1022,1022,85.0,94.0,-9.0,1022,6,Crime
1022,Cure,1997,Not Rated,Kiyoshi Kurosawa,A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.,https://m.media-amazon.com/images/M/MV5BNDcyMTRiMWQtMjA4MS00OTk3LTkxYmMtMjI4ODAyNGVlZTU0XkEyXkFqcGc@._V1_SX300.jpg,111.0,0,1022,1022,85.0,94.0,-9.0,1022,13,Horror
1022,Cure,1997,Not Rated,Kiyoshi Kurosawa,A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.,https://m.media-amazon.com/images/M/MV5BNDcyMTRiMWQtMjA4MS00OTk3LTkxYmMtMjI4ODAyNGVlZTU0XkEyXkFqcGc@._V1_SX300.jpg,111.0,0,1022,1022,85.0,94.0,-9.0,1022,16,Mystery
1023,High School Musical 2,2007,TV-G,Kenny Ortega,School's out for summer and the East High Wildcats are ready to make it the time of their lives after landing jobs in a wealthy country club owned by Sharpay and Ryan's family.,https://m.media-amazon.com/images/M/MV5BNjI5ODI4NTc1MF5BMl5BanBnXkFtZTgwMDg3ODYzMjE@._V1_SX300.jpg,104.0,0,1023,1023,64.0,83.0,-19.0,1023,5,Comedy
1023,High School Musical 2,2007,TV-G,Kenny Ortega,School's out for summer and the East High Wildcats are ready to make it the time of their lives after landing jobs in a wealthy country club owned by Sharpay and Ryan's family.,https://m.media-amazon.com/images/M/MV5BNjI5ODI4NTc1MF5BMl5BanBnXkFtZTgwMDg3ODYzMjE@._V1_SX300.jpg,104.0,0,1023,1023,64.0,83.0,-19.0,1023,8,Drama
1023,High School Musical 2,2007,TV-G,Kenny Ortega,School's out for summer and the East High Wildcats are ready to make it the time of their lives after landing jobs in a wealthy country club owned by Sharpay and Ryan's family.,https://m.media-amazon.com/images/M/MV5BNjI5ODI4NTc1MF5BMl5BanBnXkFtZTgwMDg3ODYzMjE@._V1_SX300.jpg,104.0,0,1023,1023,64.0,83.0,-19.0,1023,9,Family
1024,Rush Hour,1998,PG-13,Brett Ratner,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",https://m.media-amazon.com/images/M/MV5BMGZiMzViNmEtNTNlZi00MzFmLTk5NTEtNDE2OTUzNmNlMTY4XkEyXkFqcGc@._V1_SX300.jpg,98.0,141186864,1024,1024,71.0,62.0,9.0,1024,1,Action
1024,Rush Hour,1998,PG-13,Brett Ratner,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",https://m.media-amazon.com/images/M/MV5BMGZiMzViNmEtNTNlZi00MzFmLTk5NTEtNDE2OTUzNmNlMTY4XkEyXkFqcGc@._V1_SX300.jpg,98.0,141186864,1024,1024,71.0,62.0,9.0,1024,5,Comedy
1024,Rush Hour,1998,PG-13,Brett Ratner,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",https://m.media-amazon.com/images/M/MV5BMGZiMzViNmEtNTNlZi00MzFmLTk5NTEtNDE2OTUzNmNlMTY4XkEyXkFqcGc@._V1_SX300.jpg,98.0,141186864,1024,1024,71.0,62.0,9.0,1024,6,Crime
1025,Amsterdam,2022,R,David O. Russell,"In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.",https://m.media-amazon.com/images/M/MV5BNzgxNTQzYTEtMDI3Yi00OGQ1LWFkNGMtZDEyM2JlYmE0YzUyXkEyXkFqcGc@._V1_SX300.jpg,134.0,14947969,1025,1025,51.0,31.0,20.0,1025,5,Comedy
